country,year,district,party,dy,dpy,magnitude,logM,name,female,prerank,rankpost,rankdif,pvotes_perc,dvotes_perc,topTier,incumbent,fcopartisan_p,female_perc,distTop,topTierInd,rankdif_mag,roomUPmag
ecu,2017,manabiii,MFCS,manabiii-2017,manabiii-MFCS-2017,5,1.609437912,FOLKE ZAMBRANO,0,5,5,0,16.16938903,0.543456636,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,ID/MUPP,manabiii-2017,manabiii-ID/MUPP-2017,5,1.609437912,MERY ZAMORA,1,1,1,0,37.88140765,2.403210733,1,0,0.6,0.44,0.2,1,0,0
ecu,2017,manabiii,CREO/SUMA,manabiii-2017,manabiii-CREO/SUMA-2017,5,1.609437912,MONICA CALDERON,1,4,5,1,18.45683602,1.802004773,0,0,0.4,0.44,0.2,0,0.2,0.6
ecu,2017,manabiii,AVANZA,manabiii-2017,manabiii-AVANZA-2017,5,1.609437912,DORALI INTRIAGO,1,2,2,0,18.80274911,0.451616927,0,0,0.4,0.44,0.2,0,0,0.2
ecu,2017,manabiii,PSP,manabiii-2017,manabiii-PSP-2017,5,1.609437912,LYLIAN PEÑAFIEL,1,2,2,0,19.2276049,0.213629486,0,0,0.4,0.44,0.2,0,0,0.2
ecu,2017,manabiii,PSC/MACHETE,manabiii-2017,manabiii-PSC/MACHETE-2017,5,1.609437912,ENRIQUE VILLAVICENCIO,0,1,1,0,35.70460221,0.538133374,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,AVANZA,manabiii-2017,manabiii-AVANZA-2017,5,1.609437912,XIMENA MENDOZA MERA,1,4,3,-1,18.29904408,0.439518605,0,0,0.4,0.44,0.2,0,-0.2,0.6
ecu,2017,manabiii,PSC,manabiii-2017,manabiii-PSC-2017,5,1.609437912,HERMES DELGADO,0,5,5,0,16.74772738,0.975770018,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,ID/MUPP,manabiii-2017,manabiii-ID/MUPP-2017,5,1.609437912,NESDKY BELLO,0,2,2,0,17.13791701,1.087235894,1,0,0.6,0.44,0.2,0,0,0.2
ecu,2017,manabiii,ID/MUPP,manabiii-2017,manabiii-ID/MUPP-2017,5,1.609437912,WILMER GONZALEZ,0,4,4,0,14.46297803,0.91753676,1,0,0.6,0.44,0.2,0,0,0.6
ecu,2017,manabiii,ID/MUPP,manabiii-2017,manabiii-ID/MUPP-2017,5,1.609437912,ANA PILAY TEJENA,1,3,3,0,16.89212097,1.0716425,1,0,0.6,0.44,0.2,0,0,0.4
ecu,2017,manabiii,AVANZA,manabiii-2017,manabiii-AVANZA-2017,5,1.609437912,DAVID LOPEZ,0,5,5,0,14.81788265,0.355905756,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,PAEA,manabiii-2017,manabiii-PAEA-2017,5,1.609437912,SITA PINARGOTE ROBLES,1,5,5,0,15.81055608,0.144319542,1,0,0.6,0.44,0.2,0,0,0.8
ecu,2017,manabiii,PSP,manabiii-2017,manabiii-PSP-2017,5,1.609437912,ISABEL MARISOL CASTRO,1,4,4,0,15.15752795,0.168408646,0,0,0.4,0.44,0.2,0,0,0.6
ecu,2017,manabiii,PSP,manabiii-2017,manabiii-PSP-2017,5,1.609437912,ORLANDO REINA,0,1,1,0,32.79775444,0.364401466,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,MFCS,manabiii-2017,manabiii-MFCS-2017,5,1.609437912,ANALIA BRAVO,1,4,4,0,18.54032348,0.623144252,0,0,0.4,0.44,0.2,0,0,0.6
ecu,2017,manabiii,MUPP,manabiii-2017,manabiii-MUPP-2017,5,1.609437912,SONIA ROBLES,1,2,1,-1,29.12964162,0.26616309,0,0,0.4,0.44,0.2,0,-0.2,0.2
ecu,2017,manabiii,PSC,manabiii-2017,manabiii-PSC-2017,5,1.609437912,JAZMINE ALAVA,1,2,3,1,18.90083522,1.101216177,0,0,0.4,0.44,0.2,0,0.2,0.2
ecu,2017,manabiii,MFCS,manabiii-2017,manabiii-MFCS-2017,5,1.609437912,HECTOR EGAS,0,1,1,0,25.54273921,0.858496947,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,PAEA,manabiii-2017,manabiii-PAEA-2017,5,1.609437912,PEDRO MERA SUAREZ,0,4,4,0,16.47031103,0.150341818,1,0,0.6,0.44,0.2,0,0,0.6
ecu,2017,manabiii,PSC/MACHETE,manabiii-2017,manabiii-PSC/MACHETE-2017,5,1.609437912,GLADYS VELEZ,1,2,3,1,16.65715305,0.251053629,0,0,0.4,0.44,0.2,0,0.2,0.2
ecu,2017,manabiii,FE,manabiii-2017,manabiii-FE-2017,5,1.609437912,TITO LIVIO MENDOZA GUILLEN,0,2,3,1,18.03718954,1.469811729,1,0,0.6,0.44,0.2,0,0.2,0.2
ecu,2017,manabiii,AVANZA,manabiii-2017,manabiii-AVANZA-2017,5,1.609437912,JOSE RIVERA,0,3,4,1,16.89762475,0.405858384,0,0,0.4,0.44,0.2,0,0.2,0.4
ecu,2017,manabiii,MFCS,manabiii-2017,manabiii-MFCS-2017,5,1.609437912,VANINA MONTES,1,2,2,0,20.37371814,0.68476504,0,0,0.4,0.44,0.2,0,0,0.2
ecu,2017,manabiii,UE,manabiii-2017,manabiii-UE-2017,5,1.609437912,DANY RENE BENDACK,0,3,3,0,19.1080557,0.116574056,0,0,0.4,0.44,0.2,0,0,0.4
ecu,2017,manabiii,CREO/SUMA,manabiii-2017,manabiii-CREO/SUMA-2017,5,1.609437912,ANDREA ZAMBRANO,1,2,2,0,21.66652898,2.115378204,0,0,0.4,0.44,0.2,0,0,0.2
ecu,2017,manabiii,MUPP,manabiii-2017,manabiii-MUPP-2017,5,1.609437912,ANGELICA VELEZ,1,4,4,0,16.72453363,0.152815253,0,0,0.4,0.44,0.2,0,0,0.6
ecu,2017,manabiii,CREO/SUMA,manabiii-2017,manabiii-CREO/SUMA-2017,5,1.609437912,NILTON DIAZ PALMA,0,1,1,0,22.65675341,2.212057242,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,FE,manabiii-2017,manabiii-FE-2017,5,1.609437912,SARUKA RODRIGUEZ FELIX,1,1,1,0,28.50120094,2.322501481,1,0,0.6,0.44,0.2,1,0,0
ecu,2017,manabiii,ID,manabiii-2017,manabiii-ID-2017,5,1.609437912,DUVAL VALERIANO,0,3,4,1,17.90262251,0.916192502,0,0,0.4,0.44,0.2,0,0.2,0.4
ecu,2017,manabiii,PSC,manabiii-2017,manabiii-PSC-2017,5,1.609437912,WASHINGTON ARTEAGA,0,3,2,-1,22.82866504,1.330062664,0,0,0.4,0.44,0.2,0,-0.2,0.4
ecu,2017,manabiii,FE,manabiii-2017,manabiii-FE-2017,5,1.609437912,ROSALIA MACHUCA MERA,1,3,2,-1,19.53440494,1.591816587,1,0,0.6,0.44,0.2,0,-0.2,0.4
ecu,2017,manabiii,MUPP,manabiii-2017,manabiii-MUPP-2017,5,1.609437912,TONY QUIJIJE,0,5,3,-2,17.1011593,0.156256553,0,0,0.4,0.44,0.2,0,-0.4,0.8
ecu,2017,manabiii,UE,manabiii-2017,manabiii-UE-2017,5,1.609437912,JORGE CHIRIBOGA DAVALOS,0,1,1,0,28.16851754,0.171849946,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,PSP,manabiii-2017,manabiii-PSP-2017,5,1.609437912,JOSE ANCHUNDIA,0,3,3,0,18.54522577,0.206047871,0,0,0.4,0.44,0.2,0,0,0.4
ecu,2017,manabiii,PSC,manabiii-2017,manabiii-PSC-2017,5,1.609437912,MARTHA VIVAR,1,4,4,0,18.01578146,1.049650439,0,0,0.4,0.44,0.2,0,0,0.6
ecu,2017,manabiii,PSC,manabiii-2017,manabiii-PSC-2017,5,1.609437912,LEANDRO BRIONES,0,1,1,0,23.50699091,1.36958385,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,MPAIS/MPUP,manabiii-2017,manabiii-MPAIS/MPUP-2017,5,1.609437912,CARLOS BERGMANN,0,3,3,0,19.6044115,10.20324106,0,1,0.4,0.44,0.2,0,0,0.4
ecu,2017,manabiii,PAEA,manabiii-2017,manabiii-PAEA-2017,5,1.609437912,ARACELY BRAVO PEÑARRIETA,1,1,1,0,24.38737041,0.22260913,1,0,0.6,0.44,0.2,1,0,0
ecu,2017,manabiii,ID,manabiii-2017,manabiii-ID-2017,5,1.609437912,MARIA SOL NIETO VERA,1,4,2,-2,19.06468017,0.975662477,0,0,0.4,0.44,0.2,0,-0.4,0.6
ecu,2017,manabiii,PAEA,manabiii-2017,manabiii-PAEA-2017,5,1.609437912,JIMMY DIAZ SABANDO,0,2,2,0,22.83223374,0.208413765,1,0,0.6,0.44,0.2,0,0,0.2
ecu,2017,manabiii,MC,manabiii-2017,manabiii-MC-2017,5,1.609437912,MAGALI MOLINA,1,4,4,0,16.63212435,0.069041092,0,0,0.4,0.44,0.2,0,0,0.6
ecu,2017,manabiii,CREO/SUMA,manabiii-2017,manabiii-CREO/SUMA-2017,5,1.609437912,ROBERTH LOOR MARQUINES,0,5,3,-2,18.74707421,1.830341732,0,0,0.4,0.44,0.2,0,-0.4,0.8
ecu,2017,manabiii,PSE,manabiii-2017,manabiii-PSE-2017,5,1.609437912,ANGEL IGNACIO ALVAREZ ALCIVAR,0,3,2,-1,19.88337162,0.302511827,0,0,0.4,0.44,0.2,0,-0.2,0.4
ecu,2017,manabiii,PSC/MACHETE,manabiii-2017,manabiii-PSC/MACHETE-2017,5,1.609437912,JEFFERSON DELGADO,0,3,5,2,14.49518373,0.218468815,0,0,0.4,0.44,0.2,0,0.4,0.4
ecu,2017,manabiii,ID,manabiii-2017,manabiii-ID-2017,5,1.609437912,GLENDA SALTOS,1,2,3,1,18.49310751,0.946411423,0,0,0.4,0.44,0.2,0,0.2,0.2
ecu,2017,manabiii,MPAIS/MPUP,manabiii-2017,manabiii-MPAIS/MPUP-2017,5,1.609437912,MARIANO ZAMBRANO,0,1,1,0,22.49079216,11.70547629,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,MPAIS/MPUP,manabiii-2017,manabiii-MPAIS/MPUP-2017,5,1.609437912,TERESA BENAVIDES,1,4,4,0,18.85187385,9.811578041,0,1,0.4,0.44,0.2,0,0,0.6
ecu,2017,manabiii,PAEA,manabiii-2017,manabiii-PAEA-2017,5,1.609437912,MARGARITA MERO DELGADO,1,3,3,0,20.49952875,0.187120718,1,0,0.6,0.44,0.2,0,0,0.4
ecu,2017,manabiii,ID,manabiii-2017,manabiii-ID-2017,5,1.609437912,MARCELO FARFAN,0,1,1,0,29.30991006,1.499976879,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,UE,manabiii-2017,manabiii-UE-2017,5,1.609437912,MARIANA VERA,1,2,2,0,20.99418297,0.128080905,0,0,0.4,0.44,0.2,0,0,0.2
ecu,2017,manabiii,MC,manabiii-2017,manabiii-MC-2017,5,1.609437912,TOMAS PILAY,0,3,3,0,16.89119171,0.070116499,0,0,0.4,0.44,0.2,0,0,0.4
ecu,2017,manabiii,MC,manabiii-2017,manabiii-MC-2017,5,1.609437912,JORGE VALENCIA,0,5,5,0,15.88082902,0.065922414,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,PSC/MACHETE,manabiii-2017,manabiii-PSC/MACHETE-2017,5,1.609437912,IVAN GOROZABEL,0,5,4,-1,15.04459508,0.226749444,0,0,0.4,0.44,0.2,0,-0.2,0.8
ecu,2017,manabiii,PSE,manabiii-2017,manabiii-PSE-2017,5,1.609437912,MICHELLE PARRALES SORNOZA,1,4,4,0,15.59286093,0.237234657,0,0,0.4,0.44,0.2,0,0,0.6
ecu,2017,manabiii,AVANZA,manabiii-2017,manabiii-AVANZA-2017,5,1.609437912,JORGE LUIS PEREZ,0,1,1,0,31.18269941,0.748966803,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,PSC/MACHETE,manabiii-2017,manabiii-PSC/MACHETE-2017,5,1.609437912,SAMANTA PERERO,1,4,2,-2,18.09846593,0.272776839,0,0,0.4,0.44,0.2,0,-0.4,0.6
ecu,2017,manabiii,FE,manabiii-2017,manabiii-FE-2017,5,1.609437912,ASTRID GUANOLUISA MENENDEZ,1,5,4,-1,17.51920184,1.427602026,1,0,0.6,0.44,0.2,0,-0.2,0.8
ecu,2017,manabiii,MC,manabiii-2017,manabiii-MC-2017,5,1.609437912,FRANCISCO SAN LUCAS,0,1,1,0,30.16839378,0.125231078,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,manabiii,MFCS,manabiii-2017,manabiii-MFCS-2017,5,1.609437912,JUAN CARLOS ALMENDARIZ,0,3,3,0,19.37383013,0.651158589,0,0,0.4,0.44,0.2,0,0,0.4
ecu,2017,manabiii,ID,manabiii-2017,manabiii-ID-2017,5,1.609437912,EDUARDO ZAMBRANO,0,5,5,0,15.22967975,0.779400805,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,UE,manabiii-2017,manabiii-UE-2017,5,1.609437912,YESENIA SOLORZANO CEDEÑO,1,4,4,0,16.32293319,0.099582635,0,0,0.4,0.44,0.2,0,0,0.6
ecu,2017,manabiii,MPAIS/MPUP,manabiii-2017,manabiii-MPAIS/MPUP-2017,5,1.609437912,RAFAEL QUIJIJE,0,5,5,0,18.3337552,9.54191988,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,PSE,manabiii-2017,manabiii-PSE-2017,5,1.609437912,JULY INTRIAGO MENDOZA,1,2,3,1,17.69217176,0.269174228,0,0,0.4,0.44,0.2,0,0.2,0.2
ecu,2017,manabiii,PSP,manabiii-2017,manabiii-PSP-2017,5,1.609437912,JOSE ZAMBRANO,0,5,5,0,14.27188695,0.158568677,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,MUPP,manabiii-2017,manabiii-MUPP-2017,5,1.609437912,OSCAR ZAMBRANO,0,1,2,1,20.54963809,0.187765961,0,0,0.4,0.44,0.2,0,0.2,0
ecu,2017,manabiii,MPAIS/MPUP,manabiii-2017,manabiii-MPAIS/MPUP-2017,5,1.609437912,KARLA CADENA,1,2,2,0,20.71916729,10.78342283,0,0,0.4,0.44,0.2,0,0,0.2
ecu,2017,manabiii,MC,manabiii-2017,manabiii-MC-2017,5,1.609437912,AMIRA BARRETO,1,2,2,0,20.42746114,0.084795796,0,0,0.4,0.44,0.2,0,0,0.2
ecu,2017,manabiii,PSE,manabiii-2017,manabiii-PSE-2017,5,1.609437912,FRANKLIN MERCHAN PONCE,0,5,5,0,11.23873476,0.170989621,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,UE,manabiii-2017,manabiii-UE-2017,5,1.609437912,WALTER MELO,0,5,5,0,15.40631059,0.093990521,0,0,0.4,0.44,0.2,0,0,0.8
ecu,2017,manabiii,MUPP,manabiii-2017,manabiii-MUPP-2017,5,1.609437912,SIMON SANTANA,0,3,5,2,16.49502736,0.15071821,0,0,0.4,0.44,0.2,0,0.4,0.4
ecu,2017,manabiii,PSE,manabiii-2017,manabiii-PSE-2017,5,1.609437912,VICTOR ARIAS AROCA,0,1,1,0,35.59286093,0.541520904,0,0,0.4,0.44,0.2,0,0,0
ecu,2017,pichinchai,MASS,pichinchai-2017,pichinchai-MASS-2017,4,1.386294361,JOSEPH SANCHEZ,0,3,3,0,24.61325557,0.266936963,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,MASS,pichinchai-2017,pichinchai-MASS-2017,4,1.386294361,YOLANDA SANDOVAL,1,4,4,0,20.16013443,0.218641741,0,0,0.5,0.5,0,0,0,0.75
ecu,2017,pichinchai,CREO/SUMA,pichinchai-2017,pichinchai-CREO/SUMA-2017,4,1.386294361,FABRICIO VILLAMAR,0,1,1,0,26.63417927,8.501781456,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,PSE,pichinchai-2017,pichinchai-PSE-2017,4,1.386294361,CECILIA FLORES,1,2,2,0,21.19905692,0.337369728,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,PAEA,pichinchai-2017,pichinchai-PAEA-2017,4,1.386294361,GALO MARCHAN,0,3,4,1,17.25027222,0.161341417,0,0,0.5,0.5,0,0,0.25,0.5
ecu,2017,pichinchai,MASS,pichinchai-2017,pichinchai-MASS-2017,4,1.386294361,LOURDES ACUÑA,1,2,2,0,24.80600998,0.269027433,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,MASS,pichinchai-2017,pichinchai-MASS-2017,4,1.386294361,JUAN LASCANO POLO,0,1,1,0,30.42060001,0.329919077,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,PSC,pichinchai-2017,pichinchai-PSC-2017,4,1.386294361,AMY ESPINOSA,1,2,2,0,26.10621504,3.042277348,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,PSC,pichinchai-2017,pichinchai-PSC-2017,4,1.386294361,MARJORIE CHAVEZ,1,4,4,0,22.06680527,2.571546342,0,0,0.5,0.5,0,0,0,0.75
ecu,2017,pichinchai,PSC,pichinchai-2017,pichinchai-PSC-2017,4,1.386294361,SANTIAGO GUARDERAS,0,1,1,0,29.65852223,3.456244047,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,AVANZA,pichinchai-2017,pichinchai-AVANZA-2017,4,1.386294361,JENNY BASTIDAS GUERRA,1,2,2,0,24.69988314,0.498496738,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,CREO/SUMA,pichinchai-2017,pichinchai-CREO/SUMA-2017,4,1.386294361,GABRIELA LARREATEGUI,1,2,2,0,25.39507954,8.106253776,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,PSE,pichinchai-2017,pichinchai-PSE-2017,4,1.386294361,ELEANA DOBRONSKY,1,4,3,-1,19.14112496,0.304619028,0,0,0.5,0.5,0,0,-0.25,0.75
ecu,2017,pichinchai,PSE,pichinchai-2017,pichinchai-PSE-2017,4,1.386294361,PABLO AREVALO,0,3,4,1,15.04883799,0.239492841,0,0,0.5,0.5,0,0,0.25,0.5
ecu,2017,pichinchai,CREO/SUMA,pichinchai-2017,pichinchai-CREO/SUMA-2017,4,1.386294361,ENRIQUE GOMEZ,0,3,4,1,23.84666666,7.61199158,0,0,0.5,0.5,0,0,0.25,0.5
ecu,2017,pichinchai,CREO/SUMA,pichinchai-2017,pichinchai-CREO/SUMA-2017,4,1.386294361,CRISTINA REYES,1,4,3,-1,24.12407454,7.700541753,0,0,0.5,0.5,0,0,-0.25,0.75
ecu,2017,pichinchai,PSC,pichinchai-2017,pichinchai-PSC-2017,4,1.386294361,DIEGO GUAMBA,0,3,3,0,22.16845746,2.58339234,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,ALIANZA ACUERDO POR EL CAMBIO,pichinchai-2017,pichinchai-ALIANZA ACUERDO POR EL CAMBIO-2017,4,1.386294361,GONZALO ORTIZ CRESPO,0,1,1,0,31.40334943,2.705765249,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,AVANZA,pichinchai-2017,pichinchai-AVANZA-2017,4,1.386294361,FABRICIO BETANCOURT,0,1,1,0,34.16551578,0.689533552,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,MPAIS,pichinchai-2017,pichinchai-MPAIS-2017,4,1.386294361,JACINTO ESPINOZA CASTILLO,0,3,3,0,24.29064318,7.83803037,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,PSP,pichinchai-2017,pichinchai-PSP-2017,4,1.386294361,SOLANGE NATHALIE CEPEDA,1,4,1,-3,29.37325218,0.478556868,0,0,0.5,0.5,0,0,-0.75,0.75
ecu,2017,pichinchai,PSE,pichinchai-2017,pichinchai-PSE-2017,4,1.386294361,FRANK VARGAS,0,1,1,0,44.61098013,0.709955837,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,MUPP,pichinchai-2017,pichinchai-MUPP-2017,4,1.386294361,NORMA MONCAYO SANCHEZ,1,2,2,0,23.88267253,0.395849291,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,PAEA,pichinchai-2017,pichinchai-PAEA-2017,4,1.386294361,SANDRA SERRANO,1,2,3,1,25.2048828,0.235740715,0,0,0.5,0.5,0,0,0.25,0.25
ecu,2017,pichinchai,MC,pichinchai-2017,pichinchai-MC-2017,4,1.386294361,LEIDI EGAS,1,4,4,0,20.36210317,0.220035388,0,0,0.5,0.5,0,0,0,0.75
ecu,2017,pichinchai,PAEA,pichinchai-2017,pichinchai-PAEA-2017,4,1.386294361,CARLOS COLOMA,0,1,1,0,29.96733337,0.280283811,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,PAEA,pichinchai-2017,pichinchai-PAEA-2017,4,1.386294361,SOFIA COLOMA,1,4,2,-2,27.57751161,0.25793186,0,0,0.5,0.5,0,0,-0.5,0.75
ecu,2017,pichinchai,MFCS,pichinchai-2017,pichinchai-MFCS-2017,4,1.386294361,SANDRA ELIZABETH CASTRO VALLE,1,4,4,0,20.67550208,0.353718276,0,0,0.5,0.5,0,0,0,0.75
ecu,2017,pichinchai,AVANZA,pichinchai-2017,pichinchai-AVANZA-2017,4,1.386294361,EMILY CHAVEZ YARPAZ,1,4,4,0,19.85286306,0.400673453,0,0,0.5,0.5,0,0,0,0.75
ecu,2017,pichinchai,ALIANZA ACUERDO POR EL CAMBIO,pichinchai-2017,pichinchai-ALIANZA ACUERDO POR EL CAMBIO-2017,4,1.386294361,NATALIA DELGADO ALMEIDA,1,2,2,0,26.48185935,2.281721411,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,AVANZA,pichinchai-2017,pichinchai-AVANZA-2017,4,1.386294361,JEAN PAUL MAFLA VINUEZA,0,3,3,0,21.28173802,0.429511221,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,MUPP,pichinchai-2017,pichinchai-MUPP-2017,4,1.386294361,IRENE JANETH SALAZAR CARRERA,1,4,3,-1,20.65519695,0.342354695,0,0,0.5,0.5,0,0,-0.25,0.75
ecu,2017,pichinchai,MUPP,pichinchai-2017,pichinchai-MUPP-2017,4,1.386294361,PABLO DAVALOS,0,1,1,0,35.32759847,0.58554606,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,ALIANZA ACUERDO POR EL CAMBIO,pichinchai-2017,pichinchai-ALIANZA ACUERDO POR EL CAMBIO-2017,4,1.386294361,MIGUEL LAGUNA ERAZO,0,3,3,0,21.92741253,1.889302635,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,MPAIS,pichinchai-2017,pichinchai-MPAIS-2017,4,1.386294361,MARIA JOSE PUNINA CORTAZAR,1,4,4,0,23.84046885,7.692769492,0,0,0.5,0.5,0,0,0,0.75
ecu,2017,pichinchai,MC,pichinchai-2017,pichinchai-MC-2017,4,1.386294361,HUMBERTO DIRANI,0,3,3,0,23.62103175,0.25525177,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,ALIANZA ACUERDO POR EL CAMBIO,pichinchai-2017,pichinchai-ALIANZA ACUERDO POR EL CAMBIO-2017,4,1.386294361,GLADYS TONATO,1,4,4,0,20.18737869,1.739378401,0,0,0.5,0.5,0,0,0,0.75
ecu,2017,pichinchai,MPAIS,pichinchai-2017,pichinchai-MPAIS-2017,4,1.386294361,MARCELA HOLGUIN NARANJO,1,2,1,-1,26.00014286,8.389646491,0,0,0.5,0.5,0,0,-0.25,0.25
ecu,2017,pichinchai,PSP,pichinchai-2017,pichinchai-PSP-2017,4,1.386294361,RAUL ARMANDO MORA VICUÑA,0,1,3,2,25.34627406,0.412948265,0,0,0.5,0.5,0,0,0.5,0
ecu,2017,pichinchai,PSP,pichinchai-2017,pichinchai-PSP-2017,4,1.386294361,RAMIRO MANUEL FALCON CAIZA,0,3,4,1,18.90771508,0.308049543,0,0,0.5,0.5,0,0,0.25,0.5
ecu,2017,pichinchai,MPAIS,pichinchai-2017,pichinchai-MPAIS-2017,4,1.386294361,PABEL MUÑOZ LOPEZ,0,1,2,1,25.86874511,8.347247467,0,0,0.5,0.5,0,0,0.25,0
ecu,2017,pichinchai,FE,pichinchai-2017,pichinchai-FE-2017,4,1.386294361,ARACELY PALTAN LOPEZ,1,2,2,0,20.09288134,0.480057718,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,FE,pichinchai-2017,pichinchai-FE-2017,4,1.386294361,JENNY ISABEL SALAZAR FRAY,1,4,4,0,17.6811074,0.422435784,0,0,0.5,0.5,0,0,0,0.75
ecu,2017,pichinchai,MC,pichinchai-2017,pichinchai-MC-2017,4,1.386294361,ALFREDO CARRASCO VALDIVIESO,0,1,1,0,31.59722222,0.341443464,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,UE,pichinchai-2017,pichinchai-UE-2017,4,1.386294361,ANA OREJUELA,1,2,4,2,18.18721258,0.262863226,0,0,0.5,0.5,0,0,0.5,0.25
ecu,2017,pichinchai,MUPP,pichinchai-2017,pichinchai-MUPP-2017,4,1.386294361,CORAZON ALEXANDER ARIAS GARCIA,0,3,4,1,20.13453205,0.333724805,0,0,0.5,0.5,0,0,0.25,0.5
ecu,2017,pichinchai,FE,pichinchai-2017,pichinchai-FE-2017,4,1.386294361,RICARDO MORAN BURBANO,0,3,3,0,18.90606421,0.451702366,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,MFCS,pichinchai-2017,pichinchai-MFCS-2017,4,1.386294361,FABIAN FRANCISCO ZEVALLOS CELI,0,1,1,0,29.46078892,0.504017723,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,PSP,pichinchai-2017,pichinchai-PSP-2017,4,1.386294361,CAROLINA STEFANIA GARCIA,1,2,2,0,26.37275868,0.429672027,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,FE,pichinchai-2017,pichinchai-FE-2017,4,1.386294361,CESAR PATRICIO RODRIGUEZ,0,1,1,0,43.31994705,1.034997151,0,0,0.5,0.5,0,0,0,0
ecu,2017,pichinchai,MC,pichinchai-2017,pichinchai-MC-2017,4,1.386294361,ROCIO RODRIGUEZ ZAMBRANO,1,2,2,0,24.41964286,0.26388166,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,UE,pichinchai-2017,pichinchai-UE-2017,4,1.386294361,MARCELO TAMAYO BALDEON,0,3,3,0,21.00207684,0.303546992,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,MFCS,pichinchai-2017,pichinchai-MFCS-2017,4,1.386294361,JORGE ARTURO VILAÑEZ ANDRADE,0,3,3,0,22.23266598,0.380358371,0,0,0.5,0.5,0,0,0,0.5
ecu,2017,pichinchai,MFCS,pichinchai-2017,pichinchai-MFCS-2017,4,1.386294361,DORYS VIVIANA TERAN GOMEZ,1,2,2,0,27.63104302,0.472714272,0,0,0.5,0.5,0,0,0,0.25
ecu,2017,pichinchai,UE,pichinchai-2017,pichinchai-UE-2017,4,1.386294361,BELGICA CALDERON,1,4,1,-3,32.97359442,0.476573601,0,0,0.5,0.5,0,0,-0.75,0.75
ecu,2017,pichinchai,UE,pichinchai-2017,pichinchai-UE-2017,4,1.386294361,MARIO SEGOVIA CARDENAS,0,1,2,1,27.83711615,0.402335109,0,0,0.5,0.5,0,0,0.25,0
ecu,2017,pichinchaii,MPAIS,pichinchaii-2017,pichinchaii-MPAIS-2017,5,1.609437912,RENE CAZA TIPANTA,0,5,5,0,18.72877548,7.72839608,0,0,0.4,0.442857143,0.214285714,0,0,0.8
